Order_ID,Order_Date,Customer_ID,City,Province,Category,Product_Name,Price,Quantity,Discount_%,Delivery_Charges,Payment_Method,Order_Status,Rating,Sales,Profit,negative_sales_flag,Year,Month,Month_Name,Profit_Margin,z_score,z_outlier,final_outlier,outlier_type
ORD101678,2025-10-31,CUST1442,Rawalpindi,Punjab,Fashion,Kurta,2176,3,10,150,JazzCash,Cancelled,4.0,0.0,-75.0,False,2025,10,Oct,,0.8901059886692139,False,False,normal
ORD101679,2025-03-10,CUST3628,Quetta,Balochistan,Home Decor,Curtains,2886,2,10,200,COD,Delivered,5.0,6693.5,1066.54,False,2025,3,Mar,0.15933965787704488,0.10008677996628142,False,False,normal
ORD101680,2025-01-23,CUST4364,Hyderabad,Sindh,Mobile Accessories,Charger,994,1,5,300,Easypaisa,Delivered,3.0,1244.3,20.17,False,2025,1,Jan,0.01620991722253476,0.7060323557397827,False,False,normal
ORD101681,2025-01-09,CUST2177,Lahore,Punjab,Home Decor,Curtains,1892,1,20,200,COD,Delivered,3.0,1713.6,282.91,False,2025,1,Jan,0.16509687208216622,0.6366071721556135,False,False,normal
ORD101682,2025-11-24,CUST1888,Peshawar,Khyber Pakhtunkhwa,Sports,Football,4137,1,0,150,COD,Delivered,5.0,5734.95,1096.88,False,2025,11,Nov,0.19126234753572396,0.041714860188428994,False,False,normal
ORD101683,2025-09-24,CUST1546,Faisalabad,Punjab,Home Decor,Bedsheet,3659,1,0,300,COD,Delivered,5.0,3959.0,343.1,False,2025,9,Sep,0.08666329881283152,0.3044373293687095,False,False,normal
ORD101684,2025-04-29,CUST4574,Faisalabad,Punjab,Fashion,Kurta,2671,2,10,300,Easypaisa,Delivered,5.0,6309.75,1239.35,False,2025,4,Apr,0.1964182416102064,0.043317305854998635,False,False,normal
ORD101685,2025-01-14,CUST4309,Peshawar,Khyber Pakhtunkhwa,Electronics,Keyboard,4677,3,15,250,Easypaisa,Delivered,5.0,12176.35,1350.39,False,2025,1,Jan,0.1109026925145877,0.9111838773761755,False,False,normal
ORD101686,2025-02-03,CUST3569,Karachi,Sindh,Grocery,Tea Pack,1454,1,15,300,Easypaisa,Returned,4.0,0.0,-150.0,False,2025,2,Feb,,0.8901059886692139,False,False,normal
ORD101687,2025-05-02,CUST1882,Karachi,Sindh,Books,Story Book,940,3,15,300,Easypaisa,Delivered,4.0,2697.0,380.94,False,2025,5,May,0.14124582869855395,0.4911293849477033,False,False,normal
ORD101688,2025-09-14,CUST1870,Lahore,Punjab,Mobile Accessories,Holder,1688,4,20,300,Card,Delivered,5.0,5701.6,1054.11,False,2025,9,Sep,0.18487968289602916,0.04664844184735082,False,False,normal
ORD101689,2025-01-04,CUST1213,Islamabad,Islamabad Capital Territory,Beauty,Lipstick,2144,1,15,250,COD,Delivered,4.0,2072.4,190.73,False,2025,1,Jan,0.09203339123721288,0.5835286384458329,False,False,normal
ORD101690,2025-05-01,CUST3897,Hyderabad,Sindh,Beauty,Serum,1259,4,15,300,COD,Delivered,4.0,4580.6,643.31,False,2025,5,May,0.14044230013535342,0.2124818763196583,False,False,normal
ORD101691,2025-07-16,CUST3354,Lahore,Punjab,Mobile Accessories,Holder,1274,1,10,200,JazzCash,Delivered,5.0,1346.6,199.14,False,2025,7,Jul,0.1478835585920095,0.6908987604262083,False,False,normal
ORD101692,2025-09-24,CUST4512,Karachi,Sindh,Mobile Accessories,Screen Protector,2167,3,15,200,JazzCash,Delivered,4.0,5725.85,1158.07,False,2025,9,Sep,0.2022529406114376,0.043061054883966825,False,False,normal
ORD101693,2025-05-20,CUST3683,Multan,Punjab,Books,Novel,1892,3,20,300,JazzCash,Returned,4.0,0.0,-150.0,False,2025,5,May,,0.8901059886692139,False,False,normal
ORD101694,2025-11-05,CUST2545,Islamabad,Islamabad Capital Territory,Electronics,Smart Watch,4247,4,0,250,JazzCash,Delivered,4.0,23183.8,2313.52,False,2025,11,Nov,0.09979037086241255,2.5395542951123047,False,True,normal
ORD101695,2025-07-31,CUST1459,Faisalabad,Punjab,Mobile Accessories,Holder,2326,2,0,250,Easypaisa,Delivered,5.0,4902.0,679.35,False,2025,7,Jul,0.13858629130966954,0.16493605487505567,False,False,normal
ORD101696,2025-09-10,CUST1751,Islamabad,Islamabad Capital Territory,Books,Exam Guide,667,2,10,250,Easypaisa,Delivered,4.0,1450.6,212.11,False,2025,9,Sep,0.14622225286088517,0.6755136781914893,False,False,normal
ORD101697,2025-08-30,CUST1477,Rawalpindi,Punjab,Sports,Football,4043,2,20,200,Easypaisa,Delivered,3.0,6668.8,1355.32,False,2025,8,Aug,0.20323296545105565,0.09643282293553568,False,False,normal
ORD101698,2025-06-16,CUST3263,Lahore,Punjab,Electronics,Keyboard,2829,4,0,300,COD,Delivered,4.0,11616.0,1856.42,False,2025,6,Jun,0.15981577134986227,0.8282893501624755,False,False,normal
ORD101699,2025-12-09,CUST2317,Karachi,Sindh,Fashion,Shoes,693,2,0,200,COD,Delivered,4.0,1863.2,109.67,False,2025,12,Dec,0.058861099184199225,0.6144763230949023,False,False,normal
ORD101700,2025-09-03,CUST2579,Lahore,Punjab,Electronics,Mouse,7069,1,5,300,COD,Delivered,4.0,7015.55,799.88,False,2025,9,Sep,0.11401529459557697,0.14772875817485115,False,False,normal
ORD101701,2025-03-27,CUST4461,Karachi,Sindh,Books,Story Book,1088,2,10,300,Card,Delivered,3.0,2748.0,368.59,False,2025,3,Mar,0.13413027656477436,0.48358477731336996,False,False,normal
ORD101702,2025-05-25,CUST1241,Lahore,Punjab,Mobile Accessories,Charger,1653,3,5,300,JazzCash,Delivered,3.0,5011.05,672.39,False,2025,5,May,0.13418145897566378,0.14880390855105463,False,False,normal
ORD101703,2025-10-21,CUST4988,Lahore,Punjab,Mobile Accessories,Holder,1255,4,0,300,COD,Delivered,5.0,5320.0,978.25,False,2025,10,Oct,0.18388157894736842,0.10309985897012745,False,False,normal
ORD101704,2025-09-05,CUST4924,Karachi,Sindh,Electronics,Earbuds,6923,2,0,150,Card,Delivered,5.0,13996.0,1545.58,False,2025,9,Sep,0.11043012289225493,1.1803710397646985,False,False,normal
ORD101705,2025-02-26,CUST2041,Karachi,Sindh,Home Decor,Cushion,3088,3,20,300,COD,Delivered,4.0,7711.2,543.58,False,2025,2,Feb,0.07049227098246706,0.2506386856419882,False,False,normal
ORD101706,2025-08-08,CUST1755,Rawalpindi,Punjab,Fashion,T-Shirt,1103,1,10,150,Card,Delivered,5.0,1142.7,146.3,False,2025,8,Aug,0.12803010413931917,0.721062397615239,False,False,normal
ORD101707,2025-12-18,CUST3591,Multan,Punjab,Fashion,Shoes,3128,2,10,150,Easypaisa,Delivered,4.0,6906.48,1363.97,False,2025,12,Dec,0.19749134146482725,0.1315936531811895,False,False,normal
ORD101708,2025-08-22,CUST1024,Peshawar,Khyber Pakhtunkhwa,Fashion,Shoes,2031,2,10,250,COD,Delivered,3.0,3905.8,738.19,False,2025,8,Aug,0.1889984126171335,0.31230739066570035,False,False,normal
ORD101709,2025-11-27,CUST2917,Karachi,Sindh,Sports,Football,2958,4,0,300,Easypaisa,Delivered,5.0,16273.2,3242.58,False,2025,11,Nov,0.19925890421060394,1.517245167311834,False,False,normal
ORD101710,2025-12-09,CUST2822,Karachi,Sindh,Beauty,Perfume,2632,1,5,300,COD,Delivered,3.0,3300.48,474.41,False,2025,12,Dec,0.1437396984681016,0.4018544866110859,False,False,normal
ORD101711,2025-03-05,CUST1529,Karachi,Sindh,Beauty,Perfume,2222,2,15,150,COD,Delivered,3.0,4871.75,809.76,False,2025,3,Mar,0.1662154256683943,0.16941104273659652,False,False,normal
ORD101712,2025-06-24,CUST3276,Faisalabad,Punjab,Mobile Accessories,Screen Protector,1845,1,0,300,Card,Delivered,5.0,2145.0,231.55,False,2025,6,Jun,0.10794871794871795,0.5727886675781348,False,False,normal
ORD101713,2025-08-14,CUST2781,Karachi,Sindh,Electronics,Keyboard,9451,1,15,250,Card,Delivered,4.0,8283.35,866.22,False,2025,8,Aug,0.10457363264862646,0.3352788279553966,False,False,normal
ORD101714,2025-04-20,CUST3135,Karachi,Sindh,Beauty,Face Wash,2003,2,10,200,Easypaisa,Delivered,4.0,4706.75,949.29,False,2025,4,Apr,0.20168693897062728,0.1938200674359103,False,False,normal
ORD101715,2025-03-13,CUST1342,Islamabad,Islamabad Capital Territory,Sports,Cricket Bat,3161,2,20,200,Card,Delivered,4.0,6522.0,500.95,False,2025,3,Mar,0.07680926096289481,0.0747161876272977,False,False,normal
ORD101716,2025-06-26,CUST1193,Karachi,Sindh,Beauty,Serum,1285,3,0,250,COD,Cancelled,4.0,0.0,-125.0,False,2025,6,Jun,,0.8901059886692139,False,False,normal
ORD101717,2025-07-05,CUST4879,Karachi,Sindh,Home Decor,Cushion,3991,1,10,150,COD,Cancelled,4.0,0.0,-75.0,False,2025,7,Jul,,0.8901059886692139,False,False,normal
ORD101718,2025-03-30,CUST4113,Lahore,Punjab,Grocery,Flour,2354,4,20,200,COD,Delivered,3.0,9616.0,1344.37,False,2025,3,Mar,0.13980553244592345,0.5324223841101874,False,False,normal
ORD101719,2025-07-29,CUST2274,Karachi,Sindh,Electronics,Power Bank,4179,3,15,200,JazzCash,Delivered,5.0,10856.45,1947.14,False,2025,7,Jul,0.17935328767691094,0.7159264731299679,False,False,normal
ORD101720,2025-11-06,CUST3880,Islamabad,Islamabad Capital Territory,Electronics,Smart Watch,200,4,0,200,Card,Delivered,4.0,1280.0,140.99,False,2025,11,Nov,0.1101484375,0.7007511303957494,False,False,normal
ORD101721,2025-05-20,CUST4481,Multan,Punjab,Books,Novel,1175,1,20,300,COD,Delivered,4.0,1240.0,67.13,False,2025,5,May,0.054137096774193545,0.7066684697167952,False,False,normal
ORD101722,2025-07-01,CUST2362,Faisalabad,Punjab,Mobile Accessories,Holder,1780,1,10,200,Easypaisa,Delivered,5.0,1802.0,226.07,False,2025,7,Jul,0.1254550499445061,0.6235298522561022,False,False,normal
ORD101723,2025-10-12,CUST2273,Peshawar,Khyber Pakhtunkhwa,Beauty,Perfume,1852,2,10,250,Card,Delivered,5.0,3583.6,496.63,False,2025,10,Oct,0.13858410536890278,0.359971558896724,False,False,normal
ORD101724,2025-09-12,CUST3945,Karachi,Sindh,Electronics,Power Bank,3275,4,20,150,COD,Delivered,4.0,10630.0,1489.92,False,2025,9,Sep,0.14016180620884292,0.6824269358986975,False,False,normal
ORD101725,2025-04-18,CUST4019,Lahore,Punjab,Mobile Accessories,USB Cable,1734,2,20,300,Card,Delivered,5.0,3768.0,640.41,False,2025,4,Apr,0.16996019108280255,0.332692624626703,False,False,normal
ORD101726,2025-09-15,CUST1996,Rawalpindi,Punjab,Beauty,Serum,2047,3,5,150,Easypaisa,Returned,4.0,0.0,-75.0,False,2025,9,Sep,,0.8901059886692139,False,False,normal
ORD101727,2025-10-09,CUST1935,Islamabad,Islamabad Capital Territory,Electronics,Keyboard,5984,3,15,250,JazzCash,Delivered,4.0,15509.2,2440.62,False,2025,10,Oct,0.1573659505325871,1.4042239862798598,False,False,normal
ORD101728,2025-09-11,CUST1328,Lahore,Punjab,Mobile Accessories,Phone Cover,2394,4,10,200,COD,Delivered,5.0,8818.4,1645.78,False,2025,9,Sep,0.18663022770570625,0.41443063804853486,False,False,normal
ORD101729,2025-02-01,CUST4401,Faisalabad,Punjab,Home Decor,Bedsheet,3351,3,10,300,Easypaisa,Delivered,4.0,9347.7,1440.36,False,2025,2,Feb,0.15408710163997558,0.49273183061427306,False,False,normal
ORD101730,2025-11-04,CUST2192,Multan,Punjab,Home Decor,Wall Frame,1824,1,15,250,Easypaisa,Delivered,5.0,2343.04,177.36,False,2025,11,Nov,0.07569653100245835,0.5434919205996372,False,False,normal
ORD101731,2025-06-30,CUST3686,Rawalpindi,Punjab,Beauty,Face Wash,2351,4,15,250,Card,Delivered,4.0,8243.4,1473.48,False,2025,6,Jun,0.17874663367057284,0.32936888530850206,False,False,normal
ORD101732,2025-09-20,CUST3971,Karachi,Sindh,Sports,Yoga Mat,2928,4,0,300,Card,Delivered,5.0,12012.0,1808.61,False,2025,9,Sep,0.15056693306693306,0.8868710094408285,False,False,normal
ORD101733,2025-12-21,CUST3757,Lahore,Punjab,Home Decor,Cushion,2176,1,0,250,COD,Delivered,5.0,2861.2,360.21,False,2025,12,Dec,0.12589472948413252,0.4668387070348105,False,False,normal
ORD101734,2025-03-06,CUST3058,Karachi,Sindh,Grocery,Cooking Oil,958,4,10,300,JazzCash,Delivered,5.0,4611.0,780.48,False,2025,3,Mar,0.1692648015614834,0.20798469843566358,False,False,normal
ORD101735,2025-04-18,CUST2876,Islamabad,Islamabad Capital Territory,Grocery,Cooking Oil,1012,1,0,300,Card,Delivered,5.0,1565.0,60.34,False,2025,4,Apr,0.03855591054313099,0.6585900877332984,False,False,normal
ORD101736,2025-08-25,CUST2008,Lahore,Punjab,Electronics,Power Bank,7277,1,0,150,COD,Cancelled,4.0,0.0,-75.0,False,2025,8,Aug,,0.8901059886692139,False,False,normal
ORD101737,2025-08-07,CUST4215,Karachi,Sindh,Electronics,Keyboard,6027,3,0,250,COD,Delivered,5.0,18331.0,3277.32,False,2025,8,Aug,0.17878566362991655,1.821662688683033,False,True,normal
ORD101738,2025-07-08,CUST1067,Karachi,Sindh,Fashion,Kurta,2910,3,0,250,JazzCash,Delivered,4.0,8980.0,995.73,False,2025,7,Jul,0.11088307349665924,0.4383366889055598,False,False,normal
ORD101739,2025-04-14,CUST3347,Karachi,Sindh,Home Decor,Cushion,2792,1,5,200,COD,Delivered,4.0,3515.5,372.25,False,2025,4,Apr,0.10588820935855497,0.3700458290908044,False,False,normal
ORD101740,2025-03-31,CUST1255,Karachi,Sindh,Books,Exam Guide,915,1,10,150,JazzCash,Delivered,4.0,1179.38,159.06,False,2025,3,Mar,0.13486747273991417,0.71563619745784,False,False,normal
ORD101741,2025-12-19,CUST3803,Multan,Punjab,Electronics,Earbuds,7195,2,0,300,COD,Delivered,4.0,17568.0,1721.88,False,2025,12,Dec,0.09801229508196722,1.7087894411340852,False,True,normal
ORD101742,2025-07-01,CUST4383,Quetta,Balochistan,Home Decor,Lamp,2237,4,0,200,Easypaisa,Delivered,5.0,9148.0,1754.3,False,2025,7,Jul,0.19176869261040663,0.463189514053952,False,False,normal
ORD101743,2025-04-09,CUST1421,Lahore,Punjab,Grocery,Rice Bag,738,2,20,150,COD,Delivered,5.0,1626.0,119.16,False,2025,4,Apr,0.07328413284132841,0.6495661452687036,False,False,normal
ORD101744,2025-11-20,CUST1544,Peshawar,Khyber Pakhtunkhwa,Books,Novel,1347,1,10,250,COD,Delivered,5.0,1886.61,180.98,False,2025,11,Nov,0.0959286763029985,0.6110132002572602,False,False,normal
ORD101745,2025-03-12,CUST3354,Lahore,Punjab,Fashion,Handbag,3390,4,10,300,Easypaisa,Delivered,5.0,15555.0,1956.93,False,2025,3,Mar,0.12580713596914175,1.4109993398024572,False,False,normal
ORD101746,2025-03-15,CUST3424,Karachi,Sindh,Books,Exam Guide,1142,3,20,300,COD,Delivered,4.0,3726.0,408.38,False,2025,3,Mar,0.10960279119699409,0.33890583091380105,False,False,normal
ORD101747,2025-05-23,CUST1181,Faisalabad,Punjab,Grocery,Flour,1144,3,10,300,JazzCash,Delivered,5.0,3388.8,430.7,False,2025,5,May,0.12709513692162416,0.3887890013902168,False,False,normal
ORD101748,2025-11-03,CUST2419,Faisalabad,Punjab,Sports,Cricket Bat,3588,2,10,250,COD,Delivered,5.0,8968.84,1180.06,False,2025,11,Nov,0.13157331382876714,0.43668575123498804,False,False,normal
ORD101749,2025-01-04,CUST2443,Quetta,Balochistan,Electronics,Mouse,4535,2,5,250,COD,Delivered,5.0,8866.5,1842.13,False,2025,1,Jan,0.2077629278745841,0.42154623858209245,False,False,normal
ORD101750,2025-04-11,CUST4592,Karachi,Sindh,Grocery,Dates,482,3,15,200,Easypaisa,Returned,4.0,0.0,-100.0,False,2025,4,Apr,,0.8901059886692139,False,False,normal
ORD101751,2025-03-02,CUST4134,Lahore,Punjab,Grocery,Rice Bag,1391,2,15,200,COD,Delivered,3.0,3155.88,217.19,False,2025,3,Mar,0.06882074096606969,0.4232456682566663,False,False,normal
ORD101752,2025-05-01,CUST1225,Islamabad,Islamabad Capital Territory,Home Decor,Curtains,3942,3,0,250,COD,Delivered,4.0,12076.0,2338.16,False,2025,5,May,0.1936204041073203,0.8963387523545018,False,False,normal
ORD101753,2025-04-15,CUST1428,Karachi,Sindh,Home Decor,Wall Frame,2866,3,10,150,COD,Delivered,5.0,9822.75,814.44,False,2025,4,Apr,0.08291364434603345,0.5630076317258427,False,False,normal
ORD101754,2025-07-26,CUST3729,Multan,Punjab,Beauty,Lipstick,3419,4,10,300,JazzCash,Delivered,4.0,12608.4,1331.76,False,2025,7,Jul,0.10562482154753974,0.9750985387176209,False,False,normal
ORD101755,2025-12-02,CUST4584,Rawalpindi,Punjab,Electronics,Earbuds,6644,2,20,150,COD,Cancelled,4.0,0.0,-75.0,False,2025,12,Dec,,0.8901059886692139,False,False,normal
ORD101756,2025-06-16,CUST4801,Islamabad,Islamabad Capital Territory,Sports,Gloves,3107,4,20,250,Easypaisa,Delivered,4.0,10192.4,2042.89,False,2025,6,Jun,0.20043267532671405,0.6176912437264568,False,False,normal
ORD101757,2025-09-30,CUST4757,Multan,Punjab,Mobile Accessories,Phone Cover,1417,3,20,250,Card,Delivered,3.0,3650.8,462.27,False,2025,9,Sep,0.12662156239728278,0.35003042883736707,False,False,normal
ORD101758,2025-06-19,CUST4161,Lahore,Punjab,Beauty,Face Wash,1713,2,10,200,Easypaisa,Delivered,4.0,3283.4,469.55,False,2025,6,Jun,0.1430072485837851,0.40438119050117244,False,False,normal
ORD101759,2025-02-18,CUST1432,Islamabad,Islamabad Capital Territory,Home Decor,Curtains,4437,4,0,300,COD,Delivered,5.0,18048.0,1976.58,False,2025,2,Feb,0.10951795212765957,1.7797975129866341,False,True,normal
ORD101760,2025-02-28,CUST1835,Rawalpindi,Punjab,Fashion,Kurta,1973,1,10,200,COD,Delivered,5.0,1975.7,300.65,False,2025,2,Feb,0.15217391304347824,0.597833806254461,False,False,normal
ORD101761,2025-07-18,CUST1246,Hyderabad,Sindh,Books,Story Book,937,4,10,250,Easypaisa,Delivered,5.0,3623.2,615.42,False,2025,7,Jul,0.1698553764627953,0.3541133929688887,False,False,normal
ORD101762,2025-08-27,CUST4438,Hyderabad,Sindh,Books,Exam Guide,878,3,10,300,COD,Delivered,4.0,2670.6,154.01,False,2025,8,Aug,0.05766868868419082,0.49503482889959355,False,False,normal
ORD101763,2025-06-17,CUST4799,Peshawar,Khyber Pakhtunkhwa,Electronics,Smart Watch,7368,3,10,300,COD,Delivered,4.0,20193.6,2407.53,False,2025,6,Jun,0.11922242690753508,2.097203594167529,False,True,normal
ORD101764,2025-06-26,CUST3521,Hyderabad,Sindh,Grocery,Flour,375,4,20,200,COD,Delivered,4.0,1400.0,183.47,False,2025,6,Jun,0.13105,0.6829991124326121,False,False,normal
ORD101765,2025-03-21,CUST4523,Rawalpindi,Punjab,Home Decor,Curtains,5200,3,0,200,COD,Delivered,5.0,19700.0,2718.54,False,2025,3,Mar,0.1379969543147208,2.0241836269458244,False,True,normal
ORD101766,2025-07-14,CUST4440,Lahore,Punjab,Sports,Yoga Mat,3863,2,0,300,COD,Returned,4.0,0.0,-150.0,False,2025,7,Jul,,0.8901059886692139,False,False,normal
ORD101767,2025-12-08,CUST2847,Karachi,Sindh,Beauty,Face Wash,1200,1,5,250,COD,Delivered,5.0,1618.0,133.47,False,2025,12,Dec,0.08249072929542645,0.6507496131329128,False,False,normal
ORD101768,2025-07-15,CUST4115,Peshawar,Khyber Pakhtunkhwa,Electronics,Smart Watch,6561,3,5,250,Easypaisa,Delivered,5.0,18948.85,1551.99,False,2025,7,Jul,0.08190417888156802,1.913063391170736,False,True,normal
ORD101769,2025-07-05,CUST3198,Karachi,Sindh,Mobile Accessories,Phone Cover,1940,3,5,200,COD,Delivered,5.0,5729.0,978.48,False,2025,7,Jul,0.17079420492232503,0.042595064412434526,False,False,normal
ORD101770,2025-06-05,CUST1164,Karachi,Sindh,Fashion,T-Shirt,3604,4,0,250,COD,Delivered,5.0,14666.0,2714.87,False,2025,6,Jun,0.18511318696304377,1.279486473392215,False,False,normal
ORD101771,2025-05-25,CUST1044,Lahore,Punjab,Mobile Accessories,USB Cable,2522,2,5,150,Easypaisa,Delivered,5.0,4941.8,946.06,False,2025,5,May,0.191440365858594,0.15904830225061511,False,False,normal
ORD101772,2025-07-25,CUST3467,Lahore,Punjab,Fashion,T-Shirt,2414,2,15,150,JazzCash,Delivered,4.0,4253.8,772.13,False,2025,7,Jul,0.18151535098029997,0.26082653857260224,False,False,normal
ORD101773,2025-12-22,CUST3372,Faisalabad,Punjab,Sports,Yoga Mat,3259,2,0,200,Easypaisa,Delivered,4.0,8021.6,1261.22,False,2025,12,Dec,0.15722798444200659,0.29655723877330337,False,False,normal
ORD101774,2025-02-24,CUST4039,Lahore,Punjab,Fashion,Kurta,1912,2,5,150,JazzCash,Delivered,5.0,3782.8,550.16,False,2025,2,Feb,0.1454372422544147,0.3305032090779161,False,False,normal
ORD101775,2025-02-11,CUST3441,Multan,Punjab,Beauty,Serum,1556,2,10,250,JazzCash,Delivered,4.0,3050.8,562.66,False,2025,2,Feb,0.18443031336043003,0.4387905186530535,False,False,normal
ORD101776,2025-01-10,CUST2467,Peshawar,Khyber Pakhtunkhwa,Home Decor,Curtains,3034,2,20,150,COD,Cancelled,4.0,0.0,-75.0,False,2025,1,Jan,,0.8901059886692139,False,False,normal
ORD101777,2025-05-08,CUST2053,Karachi,Sindh,Sports,Cricket Bat,2309,1,0,300,Easypaisa,Delivered,4.0,2609.0,360.03,False,2025,5,May,0.13799540053660406,0.504147531454004,False,False,normal
ORD101778,2025-08-01,CUST4848,Peshawar,Khyber Pakhtunkhwa,Home Decor,Cushion,4300,1,10,250,Card,Delivered,5.0,4120.0,343.9,False,2025,8,Aug,0.08347087378640776,0.2806200386015003,False,False,normal
ORD101779,2025-05-25,CUST3867,Multan,Punjab,Home Decor,Cushion,2663,3,20,200,COD,Delivered,4.0,6591.2,903.82,False,2025,5,May,0.13712525791965047,0.08495318465270685,False,False,normal
ORD101780,2025-10-23,CUST4242,Quetta,Balochistan,Home Decor,Curtains,3602,2,15,300,COD,Delivered,4.0,6423.4,1117.13,False,2025,10,Oct,0.17391568328299656,0.060129946200919854,False,False,normal
ORD101781,2025-03-04,CUST2869,Karachi,Sindh,Beauty,Shampoo,2124,1,0,200,JazzCash,Delivered,3.0,2855.0,508.85,False,2025,3,Mar,0.17823117338003502,0.46775589462957257,False,False,normal
ORD101782,2025-04-07,CUST3268,Faisalabad,Punjab,Mobile Accessories,Holder,701,2,15,300,COD,Delivered,4.0,1789.62,76.09,False,2025,4,Apr,0.04251740592975045,0.6253612687759659,False,False,normal
ORD101783,2025-02-12,CUST3142,Rawalpindi,Punjab,Electronics,Keyboard,2815,2,0,300,COD,Delivered,3.0,5930.0,716.89,False,2025,2,Feb,0.12089207419898819,0.012860434324179573,False,False,normal
ORD101784,2025-09-19,CUST1896,Lahore,Punjab,Mobile Accessories,Charger,3461,1,5,200,Card,Returned,4.0,0.0,-100.0,False,2025,9,Sep,,0.8901059886692139,False,False,normal
ORD101785,2025-03-12,CUST1079,Quetta,Balochistan,Books,Story Book,1245,3,0,300,COD,Delivered,4.0,4968.75,472.49,False,2025,3,Mar,0.09509232704402516,0.15506149488306054,False,False,normal
ORD101786,2025-11-08,CUST1982,Lahore,Punjab,Mobile Accessories,Screen Protector,813,2,10,150,COD,Delivered,4.0,2125.59,332.01,False,2025,11,Nov,0.1561966324643981,0.5756600564836722,False,False,normal
ORD101787,2025-07-01,CUST2553,Islamabad,Islamabad Capital Territory,Sports,Cricket Bat,3117,1,20,200,JazzCash,Delivered,4.0,2693.6,221.48,False,2025,7,Jul,0.08222453222453223,0.49163235878999223,False,False,normal
ORD101788,2025-07-17,CUST2628,Lahore,Punjab,Mobile Accessories,USB Cable,2123,1,15,150,COD,Cancelled,4.0,0.0,-75.0,False,2025,7,Jul,,0.8901059886692139,False,False,normal
ORD101789,2025-01-19,CUST1551,Lahore,Punjab,Fashion,T-Shirt,2596,1,0,150,Card,Delivered,4.0,2746.0,247.55,False,2025,1,Jan,0.09014930808448653,0.48388064427942223,False,False,normal
ORD101790,2025-11-19,CUST1638,Peshawar,Khyber Pakhtunkhwa,Sports,Cricket Bat,2732,1,5,250,Card,Delivered,4.0,3753.79,638.33,False,2025,11,Nov,0.17004947000231768,0.3347947594205045,False,False,normal
ORD101791,2025-08-25,CUST3731,Karachi,Sindh,Sports,Gloves,1411,4,20,250,COD,Delivered,5.0,4765.2,636.69,False,2025,8,Aug,0.13361244019138757,0.1851733553530322,False,False,normal
ORD101792,2025-04-19,CUST2207,Rawalpindi,Punjab,Home Decor,Lamp,3282,2,10,250,Easypaisa,Delivered,4.0,7634.5,1378.44,False,2025,4,Apr,0.1805540637893772,0.23929218749388298,False,False,normal
ORD101793,2025-07-17,CUST3248,Sialkot,Punjab,Home Decor,Bedsheet,4093,3,15,300,COD,Cancelled,4.0,0.0,-150.0,False,2025,7,Jul,,0.8901059886692139,False,False,normal
ORD101794,2025-12-03,CUST2345,Multan,Punjab,Home Decor,Bedsheet,1117,1,0,200,Card,Delivered,3.0,1540.4,74.14,False,2025,12,Dec,0.04813035575175279,0.6622292514157414,False,False,normal
ORD101795,2025-10-02,CUST1257,Rawalpindi,Punjab,Electronics,Power Bank,6214,3,0,300,COD,Delivered,4.0,18942.0,2168.59,False,2025,10,Oct,0.11448579875409144,1.912050046812007,False,True,normal
ORD101796,2025-03-04,CUST3659,Faisalabad,Punjab,Grocery,Flour,1210,2,10,300,COD,Delivered,5.0,3022.5,517.06,False,2025,3,Mar,0.17107030603804796,0.4429770362226934,False,False,normal
ORD101797,2025-01-19,CUST2574,Hyderabad,Sindh,Home Decor,Wall Frame,3563,1,10,150,COD,Delivered,3.0,3356.7,381.46,False,2025,1,Jan,0.11364137396848095,0.3935376661953561,False,False,normal
ORD101798,2025-02-05,CUST1428,Karachi,Sindh,Home Decor,Curtains,1179,4,0,300,Card,Returned,4.0,0.0,-150.0,False,2025,2,Feb,,0.8901059886692139,False,False,normal
ORD101799,2025-07-16,CUST1013,Multan,Punjab,Mobile Accessories,Holder,1751,4,0,250,Easypaisa,Delivered,5.0,7254.0,1155.93,False,2025,7,Jul,0.1593507030603805,0.18300349720243517,False,False,normal
ORD101800,2025-11-21,CUST2961,Peshawar,Khyber Pakhtunkhwa,Beauty,Face Wash,1707,2,20,200,JazzCash,Delivered,4.0,3887.12,506.3,False,2025,11,Nov,0.13025067402086893,0.31507078812862876,False,False,normal
ORD101801,2025-02-26,CUST1343,Karachi,Sindh,Beauty,Perfume,1269,2,10,300,JazzCash,Cancelled,4.0,0.0,-150.0,False,2025,2,Feb,,0.8901059886692139,False,False,normal
ORD101802,2025-07-22,CUST2302,Hyderabad,Sindh,Books,Novel,1021,3,20,150,Card,Delivered,4.0,2600.4,440.55,False,2025,7,Jul,0.16941624365482233,0.5054197594080289,False,False,normal
ORD101803,2025-07-28,CUST4282,Lahore,Punjab,Electronics,Mouse,7434,3,20,200,COD,Delivered,5.0,18041.6,3032.56,False,2025,7,Jul,0.16808708761972332,1.7788507386952668,False,True,normal
ORD101804,2025-12-31,CUST4731,Hyderabad,Sindh,Home Decor,Cushion,848,4,10,200,COD,Returned,4.0,0.0,-100.0,False,2025,12,Dec,,0.8901059886692139,False,False,normal
